ca_num,ca_name,business_license_count,food_inspections_count,liquor_license_count,building_permits_count,pct_dependents,pct_working_age,per_capita_income,hardship_index,scaled_business_license_count,scaled_food_inspections_count,scaled_liquor_license_count,scaled_building_permits_count,saturation_index,retail_count,school_count,scaled_retail_count,scaled_school_count,school_need,schools_undersupply_raw,schools_undersupply,bars_need,bars_undersupply_raw,bars_undersupply,gym_need,gym_supply,gyms_undersupply_raw,gyms_undersupply,shop_need,shops_undersupply_raw,shops_undersupply,combined_opportunity_index
8,NEAR NORTH SIDE,33.0,78.0,144.0,111.0,22.6,77.4,88669.0,1.0,0.7857142857142857,1.0,1.0,1.0,0.9464285714285714,30.0,9,0.8571428571428571,0.34782608695652173,22.6,14.73913043478261,0.32826571124237436,77.4,0.0,0.0,77.4,0.7857142857142857,16.58571428571429,0.2226982097186701,100.0,14.28571428571429,0.1428571428571429,0.1517636053162429
22,LOGAN SQUARE,42.0,59.0,86.0,34.0,26.2,73.8,31908.0,23.0,1.0,0.7564102564102564,0.5972222222222222,0.3063063063063063,0.6795304920304921,35.0,12,1.0,0.4782608695652174,26.2,13.669565217391304,0.30444465963009587,73.8,29.725,0.42649608417528545,73.8,1.0,0.0,0.0,100.0,0.0,0.0,0.17361552419710002
24,WEST TOWN,27.0,72.0,68.0,66.0,21.7,78.3,43198.0,10.0,0.6428571428571428,0.923076923076923,0.4722222222222222,0.5945945945945946,0.652069102069102,26.0,24,0.7428571428571429,1.0,21.7,0.0,0.0,78.3,41.325,0.5929335804388115,78.3,0.6428571428571428,27.96428571428572,0.37547953964194375,100.0,25.71428571428571,0.2571428571428571,0.3548096503099408
32,LOOP,19.0,63.0,69.0,59.0,13.5,86.5,65526.0,3.0,0.4523809523809523,0.8076923076923077,0.4791666666666666,0.5315315315315315,0.5650746213246213,19.0,3,0.5428571428571428,0.08695652173913043,13.5,12.32608695652174,0.2745230948000388,86.5,45.05208333333334,0.6464099958151492,86.5,0.4523809523809523,47.36904761904762,0.6360294117647058,100.0,45.714285714285715,0.45714285714285713,0.5401960007796767
28,NEAR WEST SIDE,20.0,40.0,70.0,60.0,22.2,77.8,44689.0,15.0,0.4761904761904761,0.5128205128205128,0.4861111111111111,0.5405405405405406,0.5011941886941886,17.0,24,0.4857142857142857,1.0,22.2,0.0,0.0,77.8,39.98055555555555,0.573643410852713,77.8,0.4761904761904761,40.75238095238096,0.5471867007672635,100.0,51.42857142857142,0.5142857142857142,0.46482046205742145
7,LINCOLN PARK,7.0,41.0,50.0,38.0,21.5,78.5,71551.0,2.0,0.1666666666666666,0.5256410256410257,0.3472222222222222,0.3423423423423423,0.3457120582120582,7.0,7,0.19999999999999998,0.26086956521739135,21.5,15.891304347826086,0.3539266001743004,78.5,51.24305555555556,0.7352384368585719,78.5,0.1666666666666666,65.41666666666667,0.8783567774936062,100.0,80.0,0.8,0.7371675543317986
6,LAKE VIEW,9.0,23.0,63.0,48.0,17.0,83.0,60058.0,5.0,0.2142857142857142,0.2948717948717949,0.4375,0.4324324324324324,0.3450258637758637,9.0,10,0.2571428571428571,0.3913043478260869,17.0,10.347826086956523,0.2304638326716375,83.0,46.6875,0.6698750523106355,83.0,0.2142857142857142,65.21428571428572,0.8756393861892584,100.0,74.28571428571429,0.7428571428571429,0.6839381921649995
25,AUSTIN,18.0,37.0,8.0,18.0,37.9,62.1,15957.0,73.0,0.4285714285714285,0.4743589743589743,0.0555555555555555,0.1621621621621621,0.2748316998316998,18.0,24,0.5142857142857142,1.0,37.9,0.0,0.0,62.1,58.650000000000006,0.8415137203323967,62.1,0.4285714285714285,35.485714285714295,0.4764705882352942,100.0,48.57142857142858,0.48571428571428577,0.5168238639988787
19,BELMONT CRAGIN,12.0,36.0,19.0,12.0,37.3,62.7,15461.0,70.0,0.2857142857142857,0.4615384615384615,0.1319444444444444,0.1081081081081081,0.2480181417681417,12.0,16,0.34285714285714286,0.6521739130434783,37.3,12.973913043478259,0.28895129272780085,62.7,54.427083333333336,0.7809230585281282,62.7,0.2857142857142857,44.78571428571429,0.6013427109974425,100.0,65.71428571428571,0.657142857142857,0.6223081390525556
31,LOWER WEST SIDE,13.0,30.0,22.0,13.0,32.6,67.4,16444.0,76.0,0.3095238095238095,0.3846153846153846,0.1527777777777777,0.1171171171171171,0.2427915552915553,12.0,15,0.34285714285714286,0.6086956521739131,32.6,12.756521739130434,0.28410961557083375,67.4,57.10277777777779,0.8193140830194696,67.4,0.3095238095238095,46.53809523809524,0.6248721227621483,100.0,65.71428571428571,0.657142857142857,0.6401580183558246
23,HUMBOLDT PARK,22.0,17.0,9.0,10.0,38.0,62.0,13781.0,85.0,0.5238095238095237,0.2179487179487179,0.0625,0.09009009009009,0.2222075784575784,21.0,17,0.6,0.6956521739130435,38.0,11.565217391304348,0.25757722475065364,62.0,58.125,0.8339809888204698,62.0,0.5238095238095237,29.52380952380953,0.3964194373401535,100.0,40.0,0.4,0.507756711560785
30,SOUTH LAWNDALE,12.0,23.0,6.0,11.0,33.8,66.2,10402.0,96.0,0.2857142857142857,0.2948717948717949,0.0416666666666666,0.0990990990990991,0.1774663399663399,12.0,24,0.34285714285714286,1.0,33.8,0.0,0.0,66.2,63.44166666666667,0.910264841274586,66.2,0.2857142857142857,47.28571428571429,0.6349104859335039,100.0,65.71428571428571,0.657142857142857,0.6278383124481413
4,LINCOLN SQUARE,11.0,17.0,15.0,13.0,25.5,74.5,37524.0,17.0,0.2619047619047618,0.2179487179487179,0.1041666666666666,0.1171171171171171,0.1746367933867934,9.0,5,0.2571428571428571,0.17391304347826086,25.5,21.065217391304348,0.46915851651011914,74.5,66.73958333333334,0.9575835475578407,74.5,0.2619047619047618,54.98809523809524,0.7383312020460358,100.0,74.28571428571429,0.7428571428571429,0.7648624880719666
15,PORTAGE PARK,13.0,7.0,19.0,19.0,34.0,66.0,24336.0,35.0,0.3095238095238095,0.0897435897435897,0.1319444444444444,0.1711711711711711,0.1736344173844174,12.0,7,0.34285714285714286,0.26086956521739135,34.0,25.130434782608695,0.5596978793454053,66.0,57.29166666666667,0.8220242721348717,66.0,0.3095238095238095,45.57142857142857,0.6118925831202046,100.0,65.71428571428571,0.657142857142857,0.6784154527640479
2,WEST RIDGE,16.0,11.0,12.0,6.0,38.5,61.5,23040.0,46.0,0.3809523809523809,0.141025641025641,0.0833333333333333,0.054054054054054,0.1663053163053162,17.0,10,0.4857142857142857,0.3913043478260869,38.5,23.434782608695652,0.5219327975210614,61.5,56.37500000000001,0.8088718837807138,61.5,0.3809523809523809,38.07142857142857,0.5111892583120204,100.0,51.42857142857142,0.5142857142857142,0.6028796908274081
61,NEW CITY,14.0,15.0,3.0,7.0,38.9,61.1,12765.0,91.0,0.3333333333333333,0.1923076923076923,0.0208333333333333,0.063063063063063,0.150272869022869,15.0,16,0.42857142857142855,0.6521739130434783,38.9,13.530434782608694,0.3013459862496368,61.1,59.82708333333334,0.8584025826508042,61.1,0.3333333333333333,40.73333333333334,0.5469309462915601,100.0,57.14285714285714,0.5714285714285714,0.6096590994772977
58,BRIGHTON PARK,9.0,20.0,3.0,12.0,39.3,60.7,13089.0,84.0,0.2142857142857142,0.2564102564102564,0.0208333333333333,0.1081081081081081,0.1455456142956143,9.0,13,0.2571428571428571,0.5217391304347826,39.3,18.795652173913044,0.41861140699138183,60.7,59.435416666666676,0.8527829258085731,60.7,0.2142857142857142,47.69285714285715,0.6403772378516625,100.0,74.28571428571429,0.7428571428571429,0.6964540458610636
14,ALBANY PARK,10.0,14.0,10.0,10.0,32.0,68.0,21323.0,53.0,0.238095238095238,0.1794871794871795,0.0694444444444444,0.09009009009009,0.1432469557469557,10.0,9,0.2857142857142857,0.34782608695652173,32.0,20.869565217391305,0.4648010070688487,68.0,63.27777777777778,0.9079133536597517,68.0,0.238095238095238,51.80952380952382,0.6956521739130436,100.0,71.42857142857143,0.7142857142857143,0.7293612379035945
77,EDGEWATER,7.0,7.0,17.0,23.0,23.8,76.2,33385.0,19.0,0.1666666666666666,0.0897435897435897,0.1180555555555555,0.2072072072072072,0.1409606722106722,6.0,6,0.17142857142857143,0.21739130434782608,23.8,18.62608695652174,0.4148348988089474,76.2,67.20416666666668,0.9642494171100616,76.2,0.1666666666666666,63.50000000000001,0.8526214833759591,100.0,82.85714285714285,0.8285714285714285,0.8144293621100054
17,DUNNING,2.0,13.0,27.0,9.0,33.6,66.4,26282.0,28.0,0.0476190476190476,0.1666666666666666,0.1875,0.081081081081081,0.1260376447876448,2.0,6,0.05714285714285714,0.21739130434782608,33.6,26.295652173913044,0.5856492689067493,66.4,53.95,0.7740778382256233,66.4,0.0476190476190476,63.23809523809525,0.8491048593350384,100.0,94.28571428571428,0.9428571428571427,0.8105164853184966
60,BRIDGEPORT,10.0,13.0,4.0,9.0,31.3,68.7,22694.0,43.0,0.238095238095238,0.1666666666666666,0.0277777777777777,0.081081081081081,0.1257400257400257,10.0,5,0.2857142857142857,0.17391304347826086,31.3,25.856521739130436,0.5758690810496756,68.7,66.79166666666667,0.9583308423506904,68.7,0.238095238095238,52.34285714285715,0.7028132992327366,100.0,71.42857142857143,0.7142857142857143,0.763295033203908
5,NORTH CENTER,4.0,7.0,22.0,18.0,26.2,73.8,57123.0,6.0,0.0952380952380952,0.0897435897435897,0.1527777777777777,0.1621621621621621,0.124511187011187,4.0,7,0.11428571428571428,0.26086956521739135,26.2,19.365217391304345,0.43129660114263574,73.8,62.525000000000006,0.8971124529204281,73.8,0.0952380952380952,66.77142857142857,0.8965473145780051,100.0,88.57142857142857,0.8857142857142857,0.8242209918494967
3,UPTOWN,6.0,9.0,15.0,14.0,22.2,77.8,35787.0,20.0,0.1428571428571428,0.1153846153846153,0.1041666666666666,0.1261261261261261,0.1210356647856647,5.0,7,0.14285714285714285,0.26086956521739135,22.2,16.40869565217391,0.36544979180788223,77.8,69.69583333333334,1.0,77.8,0.1428571428571428,66.68571428571428,0.89539641943734,100.0,85.71428571428572,0.8571428571428572,0.8377221088880986
70,ASHBURN,11.0,6.0,7.0,10.0,36.9,63.1,23482.0,37.0,0.2619047619047618,0.0769230769230769,0.0486111111111111,0.09009009009009,0.117308311058311,10.0,11,0.2857142857142857,0.4347826086956522,36.9,20.856521739130432,0.4645105064394306,63.1,60.0326388888889,0.8613519060999183,63.1,0.2619047619047618,46.57380952380953,0.6253516624040921,100.0,71.42857142857143,0.7142857142857143,0.6942590750885463
33,NEAR SOUTH SIDE,2.0,14.0,17.0,12.0,21.8,78.2,59077.0,7.0,0.0476190476190476,0.1794871794871795,0.1180555555555555,0.1081081081081081,0.113814845064845,2.0,4,0.05714285714285714,0.13043478260869565,21.8,18.956521739130434,0.4221942480875375,78.2,68.96805555555557,0.9895578007612443,78.2,0.0476190476190476,74.47619047619048,1.0,100.0,94.28571428571428,0.9428571428571427,0.8959107631557895
41,HYDE PARK,4.0,18.0,12.0,4.0,26.2,73.8,39056.0,14.0,0.0952380952380952,0.2307692307692307,0.0833333333333333,0.036036036036036,0.1137090387090386,4.0,4,0.11428571428571428,0.13043478260869565,26.2,22.782608695652172,0.5074077660501598,73.8,67.65,0.9706462605368565,73.8,0.0952380952380952,66.77142857142857,0.8965473145780051,100.0,88.57142857142857,0.8857142857142857,0.8576978088705539
16,IRVING PARK,5.0,4.0,15.0,19.0,31.6,68.4,27249.0,34.0,0.119047619047619,0.0512820512820512,0.1041666666666666,0.1711711711711711,0.1080666518166518,5.0,11,0.14285714285714285,0.4347826086956522,31.6,17.860869565217392,0.397792195216423,68.4,61.275000000000006,0.8791773778920309,68.4,0.119047619047619,60.25714285714287,0.8090792838874681,100.0,85.71428571428572,0.8571428571428572,0.7804315421020274
63,GAGE PARK,2.0,25.0,4.0,4.0,38.8,61.2,12171.0,93.0,0.0476190476190476,0.3205128205128205,0.0277777777777777,0.036036036036036,0.1075735075735075,2.0,14,0.05714285714285714,0.5652173913043479,38.8,16.8695652173913,0.3757141473806526,61.2,59.50000000000001,0.8537095713517069,61.2,0.0476190476190476,58.28571428571429,0.782608695652174,100.0,94.28571428571428,0.9428571428571427,0.7829668879225478
69,GREATER GRAND CROSSING,5.0,15.0,5.0,10.0,41.0,59.0,17285.0,66.0,0.119047619047619,0.1923076923076923,0.0347222222222222,0.09009009009009,0.1062735125235125,5.0,11,0.14285714285714285,0.4347826086956522,41.0,23.173913043478258,0.5161227849327007,59.0,56.95138888888889,0.8171419461549192,59.0,0.119047619047619,51.97619047619048,0.6978900255754475,100.0,85.71428571428572,0.8571428571428572,0.7462137235447294
76,OHARE,9.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.141025641025641,0.0277777777777777,0.018018018018018,0.1007647757647757,9.0,1,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
43,SOUTH SHORE,4.0,16.0,4.0,9.0,35.7,64.3,19398.0,55.0,0.0952380952380952,0.2051282051282051,0.0277777777777777,0.081081081081081,0.0996411246411246,3.0,11,0.08571428571428572,0.4347826086956522,35.7,20.178260869565218,0.44940447370969305,64.3,62.51388888888889,0.8969530300312867,64.3,0.0952380952380952,58.17619047619048,0.7811381074168797,100.0,91.42857142857143,0.9142857142857143,0.7994094408623323
56,GARFIELD RIDGE,5.0,6.0,7.0,18.0,38.1,61.9,26353.0,32.0,0.119047619047619,0.0769230769230769,0.0486111111111111,0.1621621621621621,0.0960084397584397,5.0,6,0.14285714285714285,0.21739130434782608,38.1,29.81739130434783,0.6640844388496177,61.9,58.890972222222224,0.8449712042406488,61.9,0.119047619047619,54.530952380952385,0.732193094629156,100.0,85.71428571428572,0.8571428571428572,0.7870476697740983
44,CHATHAM,6.0,11.0,5.0,6.0,40.3,59.7,18881.0,60.0,0.1428571428571428,0.141025641025641,0.0347222222222222,0.054054054054054,0.0921981734481734,6.0,10,0.17142857142857143,0.3913043478260869,40.3,24.530434782608694,0.5463348503921758,59.7,57.62708333333334,0.826836850600825,59.7,0.1428571428571428,51.17142857142858,0.6870843989769821,100.0,82.85714285714285,0.8285714285714285,0.7432694595750258
42,WOODLAWN,1.0,19.0,1.0,11.0,36.1,63.9,18672.0,58.0,0.0238095238095238,0.2435897435897435,0.0069444444444444,0.0990990990990991,0.08875297000297,1.0,7,0.02857142857142857,0.26086956521739135,36.1,26.682608695652174,0.5942674542461509,63.9,63.45625,0.9104740838165838,63.9,0.0238095238095238,62.378571428571426,0.8375639386189258,100.0,97.14285714285714,0.9714285714285714,0.8564086677247185
21,AVONDALE,4.0,5.0,13.0,12.0,31.0,69.0,20039.0,42.0,0.0952380952380952,0.0641025641025641,0.0902777777777777,0.1081081081081081,0.0885401197901197,5.0,9,0.14285714285714285,0.34782608695652173,31.0,20.217391304347828,0.4502759755979472,69.0,62.77083333333334,0.9006396843426796,69.0,0.0952380952380952,62.42857142857143,0.8382352941176471,100.0,85.71428571428572,0.8571428571428572,0.8034896041635043
71,AUBURN GRESHAM,2.0,14.0,3.0,12.0,41.9,58.1,15528.0,74.0,0.0476190476190476,0.1794871794871795,0.0208333333333333,0.1081081081081081,0.0846481783981784,2.0,15,0.05714285714285714,0.6086956521739131,41.9,16.395652173913042,0.3651592911784642,58.1,56.88958333333334,0.8162551563340708,58.1,0.0476190476190476,55.333333333333336,0.7429667519181585,100.0,94.28571428571428,0.9428571428571427,0.7582547518667241
11,JEFFERSON PARK,7.0,2.0,10.0,8.0,35.5,64.5,27751.0,25.0,0.1666666666666666,0.0256410256410256,0.0694444444444444,0.072072072072072,0.0833246708246708,6.0,2,0.17142857142857143,0.043478260869565216,35.5,33.95652173913044,0.7562699719182726,64.5,60.020833333333336,0.8611825192802056,64.5,0.1666666666666666,53.75,0.7217071611253196,100.0,82.85714285714285,0.8285714285714285,0.7954502570522555
